adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,40000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",http://www.wardogsthemovie.com/,308266,tt2005151,en,War Dogs,"Based on the true story of two young men, David Packouz and Efraim Diveroli, who won a $300 million contract from the Pentagon to arm America's allies in Afghanistan.",16.453573,/wJXku1YhMKeuzYNEHux7XtaYPsE.jpg,"[{'name': 'The Mark Gordon Company', 'id': 1557}, {'name': 'Green Hat Films', 'id': 3527}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Joint Effort', 'id': 83036}]","[{'iso_3166_1': 'KH', 'name': 'Cambodia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-08-17,86234523.0,114.0,"[{'iso_639_1': 'sq', 'name': 'shqip'}, {'iso_639_1': 'ar', 'name': 'العربية'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ro', 'name': 'Română'}]",Released,An American dream,War Dogs,False,6.8,1392.0
False,,80000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",,2157,tt0120738,en,Lost in Space,"The prospects for continuing life on Earth in the year 2058 are grim. So the Robinsons are launched into space to colonize Alpha Prime, the only other inhabitable planet in the galaxy. But when a stowaway sabotages the mission, the Robinsons find themselves hurtling through uncharted space.",12.000579,/kkBDPkUnYwAkWbYY2bnyf5ANObA.jpg,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Irwin Allen Productions', 'id': 14024}, {'name': 'Prelude Pictures', 'id': 19902}, {'name': 'Saltire Entertainment', 'id': 30253}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-04-03,136159423.0,130.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Danger, Will Robinson!",Lost in Space,False,5.0,395.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",,382892,tt5096628,fr,Théo et Hugo dans le même bateau,"Théo and Hugo meet in a sex club, recognize each other, become entangled in a passionate embrace. Once the desire and elation of this first moment has passed, the two young men, now sober, wander through the empty streets of nocturnal Paris, having to confront the love they sense blossoming between them.",1.730661,/iwjWsXxJZhdDs1fx3ohaiLsY1a5.jpg,"[{'name': 'Ecce Films', 'id': 7128}, {'name': 'Epicentre Films', 'id': 33118}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2016-04-27,0.0,97.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Paris 05:59: Théo & Hugo,False,7.5,17.0
False,,0,[],,196253,tt0068178,en,Weekend of a Champion,An entertaining vérité look at world champion driver Sir Jackie Stewart as Roman Polanski follows his attempt to win the Monaco Grand Prix.,0.24974,/7ipJbmmZfdDR3vnnykbyOnJoz2n.jpg,[],[],1972-05-31,0.0,80.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Weekend of a Champion,False,6.1,5.0
False,"{'id': 475520, 'name': 'The Yes Men Collection', 'poster_path': None, 'backdrop_path': None}",0,"[{'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}]",http://www.theyesmen.org/,3396,tt0379593,en,The Yes Men,"A comic, biting and revelatory documentary following a small group of prankster activists as they gain worldwide notoriety for impersonating the World Trade Organization (WTO) on television and at business conferences around the world.",2.647884,/lbwXEMe4fz6hj3ySwgstRJx38Wz.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2003-09-07,0.0,80.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Changing the world one prank at a time.,The Yes Men,False,7.0,28.0
False,,0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",,52060,tt1699746,en,Christmas Cupid,"Sloan is beautiful, stylish, and on the fast track to success at her public relations firm. After her client Caitlin ends up in a coma and becomes her own personal ghost of Christmas past, present, and future; she finds out first hand that her unethical ways needs to change and reuniting with a past jilted lover may be the answer.",6.622907,/g1G0qJN4xHQQqpvrPsoBGGIwR7X.jpg,"[{'name': 'ABC Family', 'id': 5948}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-12-12,0.0,85.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Christmas Cupid,False,5.0,45.0
False,,0,[],,19422,tt1117666,en,Lost in Austen,"Amanda, an ardent Jane Austen fan, lives in present day London with her boyfriend Michael, until she finds she's swapped places with Austen's fictional creation Elizabeth Bennett.",2.30886,/wY81vDNMXfY37N647ioNXKWPAse.jpg,"[{'name': 'Mammoth Screen', 'id': 5100}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2008-01-01,0.0,184.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Same story. Different centuries.,Lost in Austen,False,6.9,38.0
False,,0,[],,72596,tt0109273,is,Bíódagar,"This Icelandic tale, loosely based on the real-life experiences of director Fridrik Fridriksson tells the saga of a boyhood spent in Iceland in the 1960s.",0.141973,/sMrpYq2BtC9LWYcdP7lqrJ1v3Io.jpg,[],[],1994-06-30,0.0,82.0,"[{'iso_639_1': 'is', 'name': 'Íslenska'}]",Released,,Movie Days,False,5.5,2.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",,102331,tt1124001,en,Vasermil,"Vasermil tells the story of three teenagers who live in the same tough neighborhood, growing up in an unforgiving environment, pinning their hopes on football as a way out. Shlomi lives with his widowed mother, little sister, and step-father and works as a pizza delivery boy. Adiel, of Ethiopian descent, has to look after his young brother and sick mother. Dima, a new immigrant from Russia, has a father who is unemployed and a mother who works as a cleaning lady. The three teens are recruited by the coach of the local football team. Learning to work together as a team is the key to success in the tournament and success in the tournament means getting noticed by the scouts of the local football empire. In order to win the tournament they will have to play as a team, overcome their differences, get over their sense of inferiority and prejudice.",0.111595,/wkASbsN3jVX2dDlpL4BIkzuNBBL.jpg,"[{'name': 'Transfax Film Productions', 'id': 26629}]","[{'iso_3166_1': 'IL', 'name': 'Israel'}]",2007-10-25,0.0,93.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'he', 'name': 'עִבְרִית'}, {'iso_639_1': 'am', 'name': ''}, {'iso_639_1': 'sw', 'name': 'Kiswahili'}]",Released,,Vasermil,False,7.5,2.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",http://www.kiskanmakfilm.com,37523,tt1512894,tr,Kıskanmak,"Seniha lives with her brother Halit and his wife Mükerrem. When Nüzhet, the handsome son of the richest family in town, sets his eyes on the married Mükerrem, she is at first disgusted with Nüzhet’s overt sexual innuendo. However, it isn’t long before Mükerrem yields to her lust and thus they embark on an affair. When Seniha finally reveals her sister-in-law’s un-virtuousness to her brother, Seniha has no idea what the consequences will be and how cruelly her destiny will change.",0.623099,/7PVbkaRvToDFixcWp1x7A4hJ3Mb.jpg,"[{'name': 'Yerli Film', 'id': 73983}]","[{'iso_3166_1': 'TR', 'name': 'Turkey'}]",2009-08-08,0.0,96.0,"[{'iso_639_1': 'tr', 'name': 'Türkçe'}]",Released,,Envy,False,6.6,4.0
False,,0,"[{'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}]",,53657,tt0067650,en,Raid on Rommel,"Captain Foster plans on raiding German-occupied Tobruk with hand- picked commandos, but a mixup leaves him with a medical unit led by a Quaker conscientious objector. Despite all odds they succeed with their mission. On the way they pick up and drug the mistress of an Italian general, blow up the entire fuel supply for the Afrika Korps, and swap philatelic gossip with Field Marshal Erwin Rommel.",2.002281,/w2yXdG51q7AygLKsZSUkIiQpW2E.jpg,"[{'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1971-02-12,0.0,99.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Raid on Rommel,False,5.3,13.0
False,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",,67736,tt0046429,fr,Thérèse Raquin,"Star-crossed lovers Thérèse (Simone Signoret) and Laurent (Raf Vallone) think they've gotten away with murder after Thérèse's weakling husband ""falls"" from a speeding train. But when forced to contend with a blackmailer's demands and the mute accusations of Thérèse's mother-in-law (French stage and screen diva Sylvie, in a scene stealing performance), it's only a matter of time before the law, their passion or blind chance trips them up.",1.726864,/iYxDp15T8R2n69ucSsWGlODClOp.jpg,"[{'name': 'Paris Films Productions', 'id': 386}, {'name': 'Lux Film', 'id': 1679}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",1953-11-06,0.0,102.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Thérèse Raquin,False,6.3,9.0
False,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",,96921,tt0099072,fr,Aux yeux du monde,"Bruno's girlfriend, who lives in another town, doesn't believe he loves her. Therefore, he decides to prove his love by doing something ""crazy"" and ends up hijacking a school bus full of children at gunpoint to go see her",0.117314,/6ATI8yvPEMIM9sQ1yP4ISXudAzP.jpg,"[{'name': ""La Générale d'Images"", 'id': 1180}, {'name': 'Les Productions Lazennec', 'id': 5869}, {'name': 'France 3 Cinema', 'id': 16804}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",1991-04-03,0.0,95.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,In the Eyes of the World,False,6.5,3.0
False,,3000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",,27854,tt0035896,en,For Whom the Bell Tolls,Spain in the 1930s is the place to be for a man of action like Robert Jordan. There is a civil war going on and Jordan who has joined up on the side that appeals most to idealists of that era -- like Ernest Hemingway and his friends -- has been given a high-risk assignment up in the mountains. He awaits the right time to blow up a bridge in a cave.,14.373861,/ygKCyIXanUErKivywTzgohDWVTv.jpg,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1943-07-12,0.0,170.0,"[{'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Thunderous! Tender! Touching!,For Whom the Bell Tolls,False,6.1,41.0
False,,0,"[{'id': 10751, 'name': 'Family'}, {'id': 99, 'name': 'Documentary'}]",,218296,tt0078217,en,The Secret Life of Plants,"The story is a documentary of research that shows fairly conclusively that plants are actually aware of what goes on around them, even miles away. It is somewhat humorous in the methods it uses to prove the secret life of plants, but thought-provoking in the conclusions it arrives at. The most wonderful thing about the film is the soundtrack. This is original music composed by Stevie Wonder. There is even a scene in the film of Stevie singing one of his songs in a boat on a river. This scene is very moving, as Stevie is blind and yet able to know where he is going. The scene is the climax to the movie, and metaphoric as to what has been presented about plants, that although they don't seem to have senses as human beings and animals do, they are quite well aware of what is going on around them and where they fit into this in the evolutionary process.",0.028347,/uj7EYLJuiuUs3KbovzZy27OrzVA.jpg,"[{'name': 'Infinite Enterprises', 'id': 95368}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1979-12-09,0.0,95.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,An incredible world of beauty and terror with a haunting music score by Stevie Wonder.,The Secret Life of Plants,False,8.0,1.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,11216,tt0095765,it,Nuovo Cinema Paradiso,"A filmmaker recalls his childhood, when he fell in love with the movies at his village's theater and formed a deep friendship with the theater's projectionist.",14.177005,/xKAweeF2ZPMNn6ce4GclSbr59Pv.jpg,"[{'name': 'Rai Tre Radiotelevisione Italiana', 'id': 10209}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'FR', 'name': 'France'}]",1988-11-17,11990401.0,124.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,"A celebration of youth, friendship, and the everlasting magic of the movies.",Cinema Paradiso,False,8.2,834.0
False,,25000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",,76544,tt2016940,en,Man of Tai Chi,"In Beijing, a young martial artist's skill places him in position to experience opportunities and sacrifices.",11.829231,/42MutxsgeJS5pYLNWUGv8d6B9wa.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'China Film Group Corporation (CFGC)', 'id': 14714}, {'name': 'Company Films', 'id': 22339}, {'name': 'Dalian Wanda Group', 'id': 22340}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-07-04,2054941.0,105.0,"[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'zh', 'name': '普通话'}]",Released,No Rules. No Mercy. Pure Fighting.,Man of Tai Chi,False,5.8,295.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,15600,tt0084335,en,Missing,Based on the real-life experiences of Ed Horman. A conservative American businessman travels to a South American country to investigate the sudden disappearance of his son after a right-wing military takeover. Accompanied by his son's wife he uncovers a trail of cover-ups that implicate the US State department which supports the right-wing dictatorship.,4.652888,/b7L4cl5OUHMr1aB2CUajWXJwAZy.jpg,"[{'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1982-02-12,14000000.0,122.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,,Missing,False,7.2,81.0
False,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,269710,tt0017374,en,The Shamrock Handicap,"The first film having an Irish motif that John Ford directed, a six reel delight set in Eire's County Kildare and in the United States, with a steeplechase background, mixing charged elements of comedy and sentimental drama, benefiting from a sterling cast including Leslie Fenton, Janet Gaynor, and Ford favourite J. Farrell MacDonald.",0.039949,/rAK68iRp2tcvS5PJEraFUQdgggc.jpg,[],[],1926-05-02,0.0,66.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Shamrock Handicap,False,5.0,1.0
False,,45000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",http://www.warnerbros.com/bucket-list,7350,tt0825232,en,The Bucket List,"Corporate billionaire Edward Cole and working class mechanic Carter Chambers are worlds apart. At a crossroads in their lives, they share a hospital room and discover they have two things in common: a desire to spend the time they have left doing everything they ever wanted to do and an unrealized need to come to terms with who they are. Together they embark on the road trip of a lifetime, becoming friends along the way and learning to live life to the fullest, with insight and humor.",9.070643,/hbfrU8JmCiVWeFck91qHNrGZao3.jpg,"[{'name': 'Two Ton Films', 'id': 17049}, {'name': 'Zadan / Meron Productions', 'id': 70994}, {'name': 'Reiner / Greisman Productions', 'id': 86256}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-12-25,175372502.0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Find the joy.,The Bucket List,False,7.0,1138.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",,63319,tt1587119,fr,Belle épine,"After the death of her mother, 17-year-old Prudence finds herself living alone in her Paris apartment.  Then she meets Maryline, a rebel of her own age, who introduces her to the thrills of motorcycle racing on the biker circuit at Rungis.  Prudence’s newfound lease of freedom becomes complicated when she falls for a boy Franck who wastes no time in taking advantage of her naivety...",0.776292,/njMsFIoX0KPHFSfx4OBUaazYWbr.jpg,"[{'name': 'Moby Dick Films', 'id': 7118}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2010-11-10,0.0,80.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Belle épine,False,5.6,10.0
